Protein IDs,Protein names,Gene names,Razor + unique peptides,Sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Intensity,Peptide IDs,Evidence IDs,Best MS/MS
P01861,Apolipoprotein A-II (Apolipoprotein A2),APOA2,13,75.2,35.94,133,0.0,323.31,103450000000,2981;3461;4080;5698;6043;6214;6215;6258;10005;11080;13499;14164;14383;14575;14768;14769;14770;16091;16346;16631;16632,13722;13723;13724;13725;13726;13727;15773;18760;18761;18762;18763;18764;18765;18766;18767;18768;18769;18770;18771;18772;18773;18774;18775;18776;18777;18778;18779;18780;18781;18782;18783;18784;18785;18786;18787;18788;18789;18790;18791;18792;18793;18794;18795;18796;18797;18798;18799;18800;18801;18802;18803;18804;18805;18806;18807;18808;18809;18810;18811;18812;18813;26390;26391;26392;26393;26394;26395;26396;26397;26398;26399;26400;26401;26402;26403;26404;26405;26406;26407;26408;26409;26410;26411;26412;26413;26414;26415;26416;26417;26418;26419;26420;26421;26422;26423;26424;26425;26426;26427;26428;26429;26430;26431;26432;26433;26434;26435;26436;26437;26438;26439;26440;26441;26442;26443;26444;26445;26446;26447;26448;26449;26450;26451;26452;26453;26454;26455;26456;26457;26458;26459;26460;26461;26462;26463;26464;26465;26466;26467;26468;26469;26470;26471;26472;26473;26474;26475;26476;26477;26478;26479;26480;26481;26482;26483;26484;26485;26486;26487;26488;26489;26490;26491;26492;26493;26494;26495;26496;26497;26498;26499;26500;26501;26502;26503;26504;26505;26506;26507;26508;26509;26510;26511;26512;26513;26514;26515;26516;26517;26518;26519;26520;26521;26522;26523;28525;28526;28527;28528;28529;28530;28531;28532;28533;28534;28535;28536;28537;28538;28539;28540;28541;28542;28543;28544;29349;29350;29351;29352;29353;29354;29355;29356;29357;29358;29359;29360;29361;29362;29363;29364;29365;29366;29367;29368;29541;29542;29543;29544;29545;29546;29547;44508;44509;44510;50230;50231;50232;50233;50234;50235;50236;50237;50238;50239;50240;50241;50242;50243;50244;50245;50246;50247;50248;50249;50250;50251;50252;50253;50254;50255;50256;50257;50258;50259;50260;50261;50262;50263;50264;50265;50266;50267;50268;50269;50270;50271;50272;50273;50274;50275;50276;50277;50278;50279;50280;50281;50282;50283;50284;50285;50286;50287;50288;50289;50290;50291;50292;50293;50294;50295;50296;50297;50298;50299;50300;50301;50302;50303;50304;50305;50306;50307;50308;50309;50310;61044;61045;61046;61047;61048;61049;61050;61051;61052;61053;61054;61055;61056;61057;61058;61059;61060;61061;61062;61063;61064;61065;61066;61067;61068;61069;61070;61071;61072;61073;61074;61075;61076;61077;61078;61079;61080;61081;61082;61083;61084;61085;61086;61087;61088;61089;61090;61091;61092;61093;61094;61095;61096;61097;61098;61099;61100;61101;61102;61103;61104;61105;61106;61107;63707;63708;65069;65070;65071;65072;65073;65074;65075;65076;65077;65078;65079;65080;65081;65082;65083;65084;65085;65086;65087;65088;65089;65090;65091;65092;65093;65094;65095;65096;65097;65098;65099;65100;65101;65102;65103;65104;65105;65106;65107;66438;66439;66440;66441;66442;66443;66444;66445;66446;66447;66448;66449;66450;66451;66452;66453;66454;66455;66456;66457;66458;66459;66460;66461;66462;66463;66464;66465;66466;66467;66468;66469;66470;66471;66472;66473;66474;66475;66476;66477;66478;67268;67269;67270;67271;67272;67273;67274;67275;67276;67277;67278;67279;67280;67281;67282;67283;67284;67285;67286;67287;67288;67289;67290;73090;73091;73092;73093;73094;73095;73096;73097;73098;73099;73100;73101;73102;73103;73104;73105;73106;73107;73108;73109;73110;73111;73112;73113;73114;73115;73116;73117;73118;73119;73120;73121;73122;73123;73124;73125;73126;73127;73128;73129;73130;73131;73132;73133;73134;73135;73136;73137;73138;73139;73140;73141;73142;73143;73144;73145;73146;73147;73148;73149;73150;73151;73152;73153;73154;73155;73156;73157;73158;73159;73160;73161;73162;73163;73164;73165;73166;73167;73168;73169;73170;73171;73172;73173;73174;73175;73176;73177;73178;73179;73180;73181;73182;73183;73184;73185;73186;73187;73188;74376;74377;74378;75970;75971;75972;75973;75974;75975;75976;75977;75978;75979;75980;75981;75982;75983;75984;75985;75986;75987;75988;75989;75990;75991;75992;75993;75994;75995;75996;75997;75998;75999;76000;76001;76002;76003;76004;76005;76006;76007;76008;76009;76010,18553
P01871,Fibrinogen alpha chain [Cleaved into: Fibrinopeptide A; Fibrinogen alpha chain],FGA,28,65.5,49.306,866,0.0,323.31,514650000000,2243;3047;3603;4162;4178;4189;5136;5670;6071;6256;6502;9193;9935;11232;11317;11751;12097;13031;13479;15073;15692;15693;15827;15828;15938;16421;16422;17052,9233;9234;9235;9236;9237;9238;9239;14137;14138;14139;14140;14141;14142;14143;14144;14145;14146;14147;14148;14149;14150;14151;14152;14153;14154;14155;14156;14157;14158;14159;14160;14161;14162;14163;14164;14165;14166;14167;14168;14169;14170;14171;14172;14173;14174;14175;14176;14177;14178;14179;14180;14181;14182;14183;14184;14185;14186;14187;14188;14189;14190;14191;14192;14193;14194;14195;14196;16477;16478;19471;19472;19473;19474;19475;19476;19477;19478;19479;19480;19481;19482;19483;19484;19485;19486;19487;19488;19489;19490;19491;19492;19493;19494;19495;19496;19497;19498;19499;19500;19501;19502;19503;19504;19505;19506;19507;19508;19509;19510;19511;19512;19513;19514;19515;19516;19517;19518;19519;19520;19521;19522;19523;19524;19525;19526;19527;19528;19529;19530;19531;19532;19533;19534;19535;19536;19537;19538;19539;19540;19541;19542;19543;19544;19583;19584;19585;19586;19587;19588;19589;19590;19591;19592;19593;19594;19595;19596;19622;19623;19624;19625;19626;19627;19628;19629;19630;19631;19632;19633;19634;19635;19636;19637;24117;24118;24119;24120;24121;24122;24123;24124;24125;24126;24127;24128;24129;24130;24131;24132;24133;24134;24135;24136;26227;26228;26229;26230;28606;29526;29527;29528;29529;29530;29531;29532;29533;29534;29535;29536;29537;29538;30656;30657;30658;30659;30660;30661;30662;30663;30664;30665;30666;30667;30668;30669;30670;30671;30672;30673;30674;30675;30676;30677;30678;30679;30680;30681;30682;30683;30684;30685;30686;30687;30688;30689;30690;41604;41605;41606;41607;41608;41609;41610;41611;41612;41613;44186;44187;44188;44189;44190;44191;44192;44193;44194;44195;44196;44197;44198;44199;44200;44201;44202;44203;44204;44205;44206;44207;44208;44209;44210;44211;44212;44213;44214;44215;44216;44217;44218;44219;44220;44221;44222;44223;44224;44225;44226;44227;44228;44229;44230;44231;44232;44233;44234;44235;44236;44237;44238;44239;44240;44241;44242;44243;44244;44245;44246;44247;44248;44249;44250;44251;44252;44253;44254;44255;44256;44257;44258;44259;44260;44261;44262;44263;44264;44265;44266;44267;44268;44269;44270;44271;44272;44273;44274;44275;44276;44277;44278;44279;44280;44281;44282;44283;50762;50763;50764;50765;50766;50767;50768;50769;50770;50771;50772;50773;50774;50775;50776;50777;50778;50779;50780;50781;50782;50783;50784;50785;50786;50787;50788;50789;50790;50791;50792;50793;50794;50795;50796;50797;50798;50799;50800;50801;50802;50803;50804;50805;50806;50807;50808;50809;50810;50811;50812;50813;50814;50815;50816;50817;50818;50819;50820;50821;50822;50823;51127;53246;53247;53248;53249;53250;53251;53252;53253;53254;53255;53256;53257;54640;54641;54642;54643;54644;54645;54646;54647;54648;54649;54650;54651;54652;54653;54654;54655;54656;54657;54658;54659;54660;54661;54662;54663;58554;58555;58556;58557;60974;60975;60976;60977;60978;60979;60980;60981;60982;60983;60984;60985;60986;60987;60988;60989;60990;60991;60992;69140;69141;69142;69143;69144;69145;69146;69147;69148;69149;69150;69151;69152;69153;69154;69155;69156;69157;69158;69159;69160;69161;69162;69163;69164;69165;69166;69167;71480;71481;71482;71483;71484;71485;71486;71487;71938;71939;71940;71941;71942;71943;71944;71945;71946;71947;71948;71949;71950;71951;71952;71953;71954;71955;71956;71957;71958;71959;71960;71961;71962;71963;71964;72451;72452;72453;72454;72455;72456;72457;72458;72459;72460;72461;72462;72463;72464;72465;75027;75028;75029;75030;75031;75032;75033;75034;75035;75036;75037;75038;75039;75040;75041;75042;75043;75044;75045;75046;75047;75048;75049;75050;75051;75052;75053;75054;75055;75056;75057;75058;75059;75060;75061;75062;75063;75064;75065;75066;75067;75068;75069;77665;77666;77667;77668;77669;77670;77671;77672;77673;77674;77675;77676;77677;77678;77679;77680;77681;77682;77683;77684;77685;77686;77687;77688;77689;77690;77691;77692;77693;77694;77695;77696;77697;77698;77699;77700;77701;77702;77703;77704;77705;77706;77707;77708;77709;77710;77711;77712;77713;77714;77715;77716;77717;77718;77719;77720;77721;77722;77723;77724;77725;77726;77727;77728;77729;77730;77731;77732;77733;77734;77735;77736;77737;77738;77739;77740;77741,12395
P01876,Fibrinogen beta chain [Cleaved into: Fibrinopeptide B; Fibrinogen beta chain],FGB,14,54.4,37.654,491,0.0,323.31,23962000000,2026;2510;5504;8196;10693;11583;12568;12881;13982;14396;14779;14780;16307;16790,8487;8488;8489;8490;8491;8492;10668;10669;25716;25717;37827;37828;37829;37830;48390;48391;48392;48393;48394;48395;48396;48397;48398;48399;48400;52161;52162;52163;52164;52165;52166;56349;56350;56351;58025;58026;58027;58028;58029;58030;58031;58032;58033;63092;63093;63094;63095;63096;63097;65182;65183;65184;65185;68136;68137;68138;68139;74262;74263;74264;74265;76647;76648;76649;76650,11453
P01877,Fibrinogen gamma chain,FGG PRO2061,2,43.5,36.526,453,0.0,69.881,1954400000,2025;5504;8196;10694;11583;12568;12881;14779;14780;16307;16790,8482;8483;8484;8485;8486;25716;25717;37827;37828;37829;37830;48401;48402;52161;52162;52163;52164;52165;52166;56349;56350;56351;58025;58026;58027;58028;58029;58030;58031;58032;58033;68136;68137;68138;68139;74262;74263;74264;74265;76647;76648;76649;76650,11448
P01880,C-reactive protein [Cleaved into: C-reactive protein(1-205)],CRP PTX1,17,54.9,42.253,224,0.0,256.01,18837000000,909;1160;1998;2464;2944;3719;3777;4050;4402;8145;9517;13197;13970;13971;14371;15629;15665,4674;4675;4676;4677;5727;5728;5729;5730;5731;5732;5733;5734;5735;5736;5737;5738;8282;8283;8284;10572;13445;13446;13447;13448;13449;13450;13451;13452;13453;13454;13455;16937;16938;16939;17241;18641;18642;18643;18644;18645;20324;20325;20326;37732;42702;42703;42704;42705;42706;59821;63060;63061;63062;64661;64662;64663;64664;64665;64666;64667;64668;64669;64670;71170;71171;71172;71173;71174;71175;71176;71177;71178;71391;71392;71393;71394;71395,6473
P10316,Serum amyloid P-component (SAP) (9.5S alpha-1-glycoprotein) [Cleaved into: Serum amyloid P-component(1-203)],APCS PTX2,2,27.9,40.976,223,0.0,4.2839,31697000,1396;1397;2227;2228;4630;4796;6632;13612;14947;16958,6668;6669;6670;9049;9050;21675;22201;22202;22203;22204;22205;22206;22207;31447;61733;68686;68687;77296;77297,9195
Q30118,Complement C1q subcomponent subunit A,C1QA,4,23.1,25.859,245,0.0,43.924,89430000,3365;4562;10726;15015,15270;21455;48465;68969,20630
P01911,Complement C1q subcomponent subunit C,C1QC C1QG,3,12.0,29.966,245,0.0,5.9137,41091000,104;1322;1323,584;6436;6437,850
P02144,Complement component C9 [Cleaved into: Complement component C9a; Complement component C9b],C9,7,59.1,17.184,559,0.0,171.62,1825200000,2658;5828;6065;6757;6927;14981;16740,11821;26936;26937;28585;28586;28587;31949;31950;32510;32511;32512;32513;32514;68853;68854;68855;76514;76515;76516,15863
P02452,Leucine-rich alpha-2-glycoprotein (LRG),LRG1 LRG,17,14.9,138.94,347,0.0,136.1,6604400000,769;2535;2841;5434;5600;5679;7170;9628;10286;10598;11133;11134;12854;13175;15078;15386;16653,3268;3269;10742;10743;12767;12768;25438;25439;25949;26354;26355;26356;26357;26358;26359;34053;34054;43113;43114;43115;43116;45644;45645;45646;45647;48127;48128;48129;50466;50467;50468;50469;50470;50471;50472;50473;57941;59765;59766;69173;70189;70190;70191;70192;76059;76060;76061,4554
P02461,Fibronectin (FN) (Cold-insoluble globulin) (CIG) [Cleaved into: Anastellin; Ugl-Y1; Ugl-Y2; Ugl-Y3],FN1 FN,13,11.1,138.56,2477,0.0,118.72,1372100000,2285;4595;5185;7009;7068;7669;9524;9630;11106;11107;12855;13556;15077,9345;21546;21547;21548;24487;24488;32771;33185;35864;35865;35866;42717;43119;50375;50376;50377;50378;50379;50380;57942;57943;61417;61418;61419;69171;69172,12523
P02462-2,Retinol-binding protein,RBP4 hCG_37964,2,1.9,127.98,199,0.0,3.1192,9610000,6997;12550,32737;56263,44846
P02545-2,Protein AMBP (Protein HC) [Cleaved into: Alpha-1-microglobulin (EC 1.6.2.-) (Alpha-1 microglycoprotein) (Complex-forming glycoprotein heterogeneous in charge); Inter-alpha-trypsin inhibitor light chain (ITI-LC) (Bikunin) (EDC1) (HI-30) (Uronic-acid-rich protein); Trypstatin],AMBP HCP ITIL,7,12.4,65.134,352,0.0,11.823,77871000,120;1001;3565;7215;8802;9346;10820,611;4894;16363;34223;39785;42030;49172,878
P02647,Alpha-1-acid glycoprotein 1 (AGP 1) (Orosomucoid-1) (OMD 1),ORM1 AGP1,26,70.4,30.777,201,0.0,323.31,30274000000,295;555;651;1151;2508;2895;3158;4119;4251;8518;9140;9337;9781;9882;9883;11666;11769;11775;11776;14081;15040;15709;15710;15761;15762;16345,1116;1117;2561;2562;2563;2871;2872;2873;5690;5691;10657;10658;10659;10660;10661;10662;10663;12953;12954;12955;14596;14597;14598;14599;14600;14601;19066;19067;19068;19069;19780;19781;19782;19783;19784;19785;38730;38731;38732;41231;41232;42010;42011;42012;42013;42014;42015;43611;43612;43923;43924;43925;43926;43927;43928;52630;52631;52632;52633;52634;52635;52636;53365;53374;53375;53376;53377;63468;63469;63470;63471;63472;69056;69057;69058;71544;71545;71546;71547;71548;71549;71550;71662;71663;71664;71665;71666;71667;71668;71669;71670;71671;71672;71673;71674;71675;71676;74375,1515
P02649,Transthyretin (ATTR) (Prealbumin) (TBPA),TTR PALB,27,72.9,36.154,147,0.0,266.28,23569000000,101;648;777;951;1392;1965;2851;2852;3933;5609;8672;8737;8830;9011;9095;9300;9479;9480;9668;10315;11970;12131;12721;13604;15677;16224;16392,568;569;570;571;2866;2867;2868;3284;3285;3286;3287;3288;3289;3290;3291;3292;3293;3294;3295;4794;6628;6629;6630;8194;8195;12788;12789;12790;12791;18196;26017;26018;26019;26020;26021;26022;26023;26024;26025;26026;26027;26028;26029;26030;39171;39172;39173;39398;39882;39883;40692;40693;40694;40695;40696;40697;41087;41088;41921;42618;42619;43213;43214;45889;54038;54039;54040;54041;54741;54742;54743;54744;56953;56954;56955;56956;61689;61690;61691;61692;61693;61694;61695;61696;61697;61698;61699;61700;61701;61702;71448;71449;71450;71451;73998;74615;74616;74617;74618;74619,831
V9GYM3,Platelet basic protein (PBP) (C-X-C motif chemokine 7) (Leukocyte-derived growth factor) (LDGF) (Macrophage-derived growth factor) (MDGF) (Small-inducible cytokine B7) [Cleaved into: Connective tissue-activating peptide III (CTAP-III) (LA-PF4) (Low-affinity platelet factor IV); TC-2; Connective tissue-activating peptide III(1-81) (CTAP-III(1-81)); Beta-thromboglobulin (Beta-TG); Neutrophil-activating peptide 2(74) (NAP-2(74)); Neutrophil-activating peptide 2(73) (NAP-2(73)); Neutrophil-activating peptide 2 (NAP-2); TC-1; Neutrophil-activating peptide 2(1-66) (NAP-2(1-66)); Neutrophil-activating peptide 2(1-63) (NAP-2(1-63))],PPBP CTAP3 CXCL7 SCYB7 TGB1 THBGB1,6,46.6,14.914,128,0.0,161.89,6122200000,495;4057;4122;8081;13266;15367,2365;2366;2367;2368;18672;18673;18674;18675;18676;18677;19074;19075;37566;37567;37568;60102;60103;60104;70135;70136;70137,3384
P02671,"Platelet factor 4 (PF-4) (C-X-C motif chemokine 4) (Iroplact) (Oncostatin-A) [Cleaved into: Platelet factor 4, short form (Endothelial cell growth inhibitor)]",PF4 CXCL4 SCYB4,36,48.2,94.972,101,0.0,323.31,171720000000,829;992;2043;2901;4219;4344;4456;5311;5453;5454;5499;5500;5643;5779;6008;6325;6920;6968;7336;8902;10266;10267;10317;10389;10981;11026;11631;11632;11712;12273;12343;13972;14647;14724;15026;15691,4036;4037;4038;4039;4040;4041;4042;4043;4044;4045;4046;4047;4048;4049;4050;4051;4052;4876;8531;8532;8533;12971;12972;12973;12974;12975;12976;12977;19716;19717;19718;19719;19720;19721;20099;20885;20886;20887;20888;20889;20890;24871;24872;25524;25525;25526;25688;25689;25690;25691;25692;25693;25694;25695;25696;25697;25698;25699;25700;25701;25702;25703;25704;25705;26152;26153;26154;26155;26156;26157;26158;26159;26160;26772;26773;26774;26775;26776;26777;26778;26779;28402;28403;28404;28405;28406;29791;29792;29793;29794;29795;29796;29797;29798;29799;29800;29801;29802;29803;29804;29805;29806;29807;29808;29809;29810;29811;32477;32478;32479;32679;32680;32681;32682;34825;34826;34827;34828;34829;34830;34831;34832;40113;45576;45577;45578;45579;45580;45581;45582;45583;45584;45585;45586;45587;45588;45589;45590;45591;45592;45593;45594;45595;45596;45597;45919;45920;45921;45922;45923;45924;45925;45926;45927;45928;45929;45930;45931;46805;46806;49801;49802;49803;49804;49805;49806;49807;49808;49963;49964;49965;49966;49967;52477;52478;52479;52480;52481;52482;52483;52484;52485;52486;52487;52488;52489;52490;52491;52492;52493;52494;52495;52496;52497;52498;52499;52500;52501;52502;52503;52504;52505;52506;52507;52508;52509;52510;52511;52512;52513;52514;52515;52516;52517;52518;52519;52520;52521;52522;52523;52524;52525;53123;53124;55302;55303;55514;55515;55516;63063;63064;63065;63066;63067;63068;63069;63070;63071;63072;66783;66784;66785;66786;66787;66788;66789;66790;67028;67029;69018;69019;69020;69021;69022;71479,5537
P02675,Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin),TF PRO1400,19,51.1,55.928,698,0.0,178.21,2781100000,559;2687;3313;3355;3413;6957;7788;8085;8204;8895;10350;11277;11520;11521;11654;12206;12207;14367;16134,2568;2569;12142;12143;12144;15099;15100;15250;15437;15438;32645;32646;36189;37592;37593;37840;40098;40099;46353;50962;50963;50964;51831;51832;52579;52580;52581;55115;55116;55117;55118;55119;55120;64652;64653;64654;73345,3638
P02679-2,Hemopexin (Beta-1B-glycoprotein),HPX,17,49.0,49.496,462,0.0,323.31,5214900000,620;621;2064;2676;3001;3578;4760;7412;9965;10020;11999;12328;14525;14851;14852;15027;16777,2757;2758;2759;2760;2761;2762;2763;2764;2765;2766;2767;2768;2769;8585;12080;13791;16406;22119;22120;35044;35045;44348;44349;44350;44620;44621;54223;54224;55478;55479;65880;65881;65882;68407;68408;68409;68410;69023;69024;76617;76618,3868
P02741,Ferritin light chain (Ferritin L subunit),FTL,10,33.0,25.038,175,0.0,96.573,97512000000,390;758;924;4176;6655;6656;11530;12433;16543;16544,1417;1418;1419;3239;4708;4709;4710;19567;19568;19569;19570;19571;19572;19573;19574;19575;19576;19577;19578;19579;19580;31492;31493;31494;31495;31496;31497;31498;31499;31500;31501;31502;31503;31504;31505;31506;31507;31508;31509;31510;31511;31512;31513;31514;31515;31516;51857;51858;51859;51860;51861;51862;51863;51864;51865;51866;51867;55844;55845;55846;55847;55848;55849;55850;55851;55852;55853;55854;55855;55856;55857;55858;55859;55860;55861;55862;55863;55864;75532;75533;75534;75535;75536;75537;75538;75539;75540;75541;75542;75543;75544;75545;75546;75547;75548;75549;75550;75551;75552;75553;75554;75555;75556;75557;75558;75559;75560;75561,1912
P02743,Osteocalcin (Bone Gla protein) (BGP) (Gamma-carboxyglutamic acid-containing protein),BGLAP,14,40.8,25.387,100,0.0,323.31,377520000000,1402;1405;1406;1407;2685;2686;4225;6664;7977;7978;11694;11695;11696;15176,6678;6679;6680;6681;6682;6683;6684;6685;6686;6687;6688;6689;6690;6691;6692;6698;6699;6700;6701;6702;6703;6704;6705;6706;6707;6708;6709;6710;6711;6712;6713;6714;6715;6716;6717;6718;6719;6720;6721;6722;6723;6724;6725;6726;6727;6728;6729;6730;6731;6732;6733;6734;6735;6736;6737;6738;6739;6740;6741;6742;6743;6744;6745;6746;6747;6748;6749;6750;6751;6752;6753;6754;6755;6756;6757;6758;6759;6760;6761;6762;6763;6764;6765;6766;6767;6768;6769;6770;6771;6772;6773;6774;6775;6776;6777;6778;6779;6780;6781;6782;6783;6784;6785;6786;6787;6788;6789;6790;6791;6792;6793;6794;6795;6796;6797;6798;6799;6800;12120;12121;12122;12123;12124;12125;12126;12127;12128;12129;12130;12131;12132;12133;12134;12135;12136;12137;12138;12139;12140;12141;19729;19730;19731;19732;31547;31548;31549;31550;31551;31552;31553;31554;31555;31556;31557;31558;31559;31560;31561;31562;31563;31564;31565;31566;31567;31568;31569;31570;31571;31572;31573;31574;31575;31576;31577;31578;31579;31580;31581;31582;31583;31584;31585;31586;31587;31588;31589;31590;31591;31592;31593;31594;31595;31596;31597;31598;31599;31600;31601;31602;31603;31604;31605;31606;31607;31608;31609;31610;31611;31612;31613;31614;31615;31616;31617;31618;31619;31620;31621;31622;31623;31624;31625;31626;31627;31628;31629;31630;31631;31632;31633;31634;31635;31636;31637;31638;31639;31640;31641;31642;31643;31644;31645;31646;31647;31648;31649;31650;31651;31652;31653;31654;31655;31656;31657;31658;31659;31660;31661;31662;31663;31664;31665;31666;31667;31668;37053;37054;37055;37056;37057;37058;37059;37060;37061;37062;37063;37064;37065;37066;37067;37068;37069;37070;37071;37072;37073;37074;37075;37076;37077;37078;37079;37080;37081;37082;37083;37084;37085;37086;37087;37088;37089;37090;37091;37092;37093;37094;37095;37096;37097;37098;37099;37100;37101;37102;37103;37104;37105;37106;37107;37108;37109;37110;37111;37112;37113;37114;37115;37116;37117;37118;37119;37120;37121;37122;37123;37124;37125;37126;37127;37128;37129;37130;37131;37132;37133;37134;37135;37136;37137;37138;37139;37140;37141;37142;37143;37144;37145;37146;52895;52896;52897;52898;52899;52900;52901;52902;52903;52904;52905;52906;52907;52908;52909;52910;52911;52912;52913;52914;52915;52916;52917;52918;52919;52920;52921;52922;52923;52924;52925;52926;52927;52928;52929;52930;52931;52932;52933;52934;52935;52936;52937;52938;52939;52940;52941;52942;52943;52944;52945;52946;52947;52948;52949;52950;52951;52952;52953;52954;52955;52956;52957;52958;52959;52960;52961;52962;52963;52964;52965;52966;52967;69473;69474;69475;69476;69477;69478;69479;69480;69481;69482;69483;69484;69485;69486;69487;69488;69489;69490;69491;69492;69493;69494;69495;69496;69497;69498;69499;69500;69501;69502;69503;69504;69505;69506;69507;69508;69509;69510;69511;69512;69513;69514;69515;69516;69517;69518;69519;69520;69521;69522;69523;69524;69525;69526;69527,9209
